t,ch1,ch2,
4.3200026e-03,2.32000e+00,-1.32000e+01,
4.3400028e-03,2.32000e+00,-1.30000e+01,
4.3600029e-03,2.32000e+00,-1.32000e+01,
4.3800031e-03,2.40000e+00,-1.34000e+01,
4.4000032e-03,2.32000e+00,-1.34000e+01,
4.4200034e-03,2.32000e+00,-1.36000e+01,
4.4400035e-03,2.32000e+00,-1.38000e+01,
4.4600037e-03,2.40000e+00,-1.34000e+01,
4.4800038e-03,2.32000e+00,-1.36000e+01,
4.5000040e-03,2.32000e+00,-1.38000e+01,
4.5200041e-03,2.32000e+00,-1.38000e+01,
4.5400043e-03,-2.64000e+00,-1.36000e+01,
4.5600045e-03,-2.48000e+00,-1.38000e+01,
4.5800046e-03,-2.56000e+00,-1.34000e+01,
4.6000048e-03,-2.56000e+00,-1.34000e+01,
4.6200049e-03,-2.48000e+00,-1.36000e+01,
4.6400051e-03,-2.56000e+00,-1.34000e+01,
4.6600052e-03,-2.48000e+00,-1.32000e+01,
4.6800054e-03,-2.48000e+00,-1.34000e+01,
4.7000055e-03,-2.56000e+00,-1.30000e+01,
4.7200057e-03,-2.56000e+00,-1.32000e+01,
4.7400058e-03,-2.48000e+00,-1.30000e+01,
4.7600060e-03,-2.56000e+00,-1.30000e+01,
4.7800061e-03,-2.48000e+00,-1.30000e+01,
4.8000063e-03,-2.56000e+00,-1.30000e+01,
4.8200064e-03,-2.48000e+00,-1.26000e+01,
4.8400066e-03,-2.56000e+00,-1.28000e+01,
4.8600067e-03,-2.48000e+00,-1.26000e+01,
4.8800069e-03,-2.56000e+00,-1.26000e+01,
4.9000070e-03,-2.56000e+00,-1.24000e+01,
4.9200072e-03,-2.56000e+00,-1.26000e+01,
4.9400073e-03,-2.48000e+00,-1.22000e+01,
4.9600075e-03,-2.56000e+00,-1.22000e+01,
4.9800077e-03,-2.48000e+00,-1.24000e+01,
5.0000078e-03,-2.56000e+00,-1.22000e+01,
5.0200080e-03,2.40000e+00,-1.22000e+01,
5.0400081e-03,2.32000e+00,-1.22000e+01,
5.0600083e-03,2.32000e+00,-1.24000e+01,
5.0800084e-03,2.32000e+00,-1.26000e+01,
5.1000086e-03,2.40000e+00,-1.22000e+01,
5.1200087e-03,2.32000e+00,-1.26000e+01,
5.1400089e-03,2.32000e+00,-1.24000e+01,
5.1600090e-03,2.32000e+00,-1.26000e+01,
5.1800092e-03,2.32000e+00,-1.28000e+01,
5.2000093e-03,2.32000e+00,-1.26000e+01,
5.2200095e-03,2.40000e+00,-1.30000e+01,
5.2400096e-03,2.32000e+00,-1.30000e+01,
5.2600098e-03,2.32000e+00,-1.30000e+01,
5.2800099e-03,2.32000e+00,-1.30000e+01,
5.3000101e-03,2.32000e+00,-1.32000e+01,
5.3200102e-03,2.32000e+00,-1.32000e+01,
5.3400104e-03,2.40000e+00,-1.32000e+01,
5.3600105e-03,2.32000e+00,-1.32000e+01,
5.3800107e-03,2.40000e+00,-1.34000e+01,
5.4000109e-03,2.32000e+00,-1.34000e+01,
5.4200110e-03,2.32000e+00,-1.34000e+01,
5.4400112e-03,2.32000e+00,-1.38000e+01,
5.4600113e-03,2.40000e+00,-1.36000e+01,
5.4800115e-03,2.32000e+00,-1.36000e+01,
5.5000116e-03,2.32000e+00,-1.38000e+01,
5.5200118e-03,2.32000e+00,-1.38000e+01,
5.5400119e-03,-2.64000e+00,-1.38000e+01,
5.5600121e-03,-2.56000e+00,-1.38000e+01,
5.5800122e-03,-2.56000e+00,-1.34000e+01,
5.6000124e-03,-2.56000e+00,-1.34000e+01,
5.6200125e-03,-2.48000e+00,-1.36000e+01,
5.6400127e-03,-2.56000e+00,-1.34000e+01,
5.6600128e-03,-2.48000e+00,-1.32000e+01,
5.6800130e-03,-2.56000e+00,-1.34000e+01,
5.7000131e-03,-2.56000e+00,-1.32000e+01,
5.7200133e-03,-2.64000e+00,-1.32000e+01,
5.7400134e-03,-2.48000e+00,-1.30000e+01,
5.7600136e-03,-2.56000e+00,-1.30000e+01,
5.7800137e-03,-2.48000e+00,-1.30000e+01,
5.8000139e-03,-2.56000e+00,-1.30000e+01,
5.8200140e-03,-2.48000e+00,-1.26000e+01,
5.8400142e-03,-2.56000e+00,-1.28000e+01,
5.8600144e-03,-2.48000e+00,-1.26000e+01,
5.8800145e-03,-2.56000e+00,-1.26000e+01,
5.9000147e-03,-2.48000e+00,-1.26000e+01,
5.9200148e-03,-2.48000e+00,-1.26000e+01,
5.9400150e-03,-2.56000e+00,-1.22000e+01,
5.9600151e-03,-2.56000e+00,-1.22000e+01,
5.9800153e-03,-2.48000e+00,-1.22000e+01,
6.0000154e-03,-2.56000e+00,-1.22000e+01,
6.0200156e-03,2.40000e+00,-1.22000e+01,
6.0400157e-03,2.32000e+00,-1.22000e+01,
6.0600159e-03,2.32000e+00,-1.24000e+01,
6.0800160e-03,2.32000e+00,-1.24000e+01,
6.1000162e-03,2.32000e+00,-1.22000e+01,
6.1200163e-03,2.32000e+00,-1.26000e+01,
6.1400165e-03,2.32000e+00,-1.26000e+01,
6.1600166e-03,2.32000e+00,-1.26000e+01,
6.1800168e-03,2.40000e+00,-1.26000e+01,
6.2000169e-03,2.32000e+00,-1.26000e+01,
6.2200171e-03,2.32000e+00,-1.30000e+01,
6.2400172e-03,2.32000e+00,-1.30000e+01,
6.2600174e-03,2.32000e+00,-1.30000e+01,
6.2800176e-03,2.32000e+00,-1.30000e+01,
6.3000177e-03,2.40000e+00,-1.32000e+01,
6.3200179e-03,2.32000e+00,-1.32000e+01,
6.3400180e-03,2.32000e+00,-1.34000e+01,
6.3600182e-03,2.32000e+00,-1.34000e+01,
6.3800183e-03,2.32000e+00,-1.32000e+01,
