t,ch1,ch2,
2.0699907e-04,3.60000e-02,-5.40000e+00,
2.0799907e-04,3.20000e-02,-6.20000e+00,
2.0899906e-04,4.40000e-02,-7.80000e+00,
2.0999905e-04,4.40000e-02,-8.60000e+00,
2.1099905e-04,4.40000e-02,-9.40000e+00,
2.1199904e-04,4.40000e-02,-9.40000e+00,
2.1299903e-04,5.20000e-02,-9.40000e+00,
2.1399902e-04,4.80000e-02,-9.40000e+00,
2.1499902e-04,5.60000e-02,-9.40000e+00,
2.1599901e-04,5.20000e-02,-9.40000e+00,
2.1699900e-04,6.00000e-02,-9.40000e+00,
2.1799900e-04,6.00000e-02,-9.40000e+00,
2.1899899e-04,6.80000e-02,-9.40000e+00,
2.1999898e-04,6.00000e-02,-9.40000e+00,
2.2099898e-04,7.20000e-02,-9.40000e+00,
2.2199897e-04,7.60000e-02,-9.40000e+00,
2.2299896e-04,7.20000e-02,-9.40000e+00,
2.2399896e-04,7.60000e-02,-9.40000e+00,
2.2499895e-04,7.20000e-02,-9.40000e+00,
2.2599894e-04,7.60000e-02,-9.40000e+00,
2.2699893e-04,6.80000e-02,-9.40000e+00,
2.2799893e-04,7.20000e-02,-9.40000e+00,
2.2899892e-04,6.40000e-02,-8.20000e+00,
2.2999891e-04,6.40000e-02,-7.80000e+00,
2.3099891e-04,5.60000e-02,-5.40000e+00,
2.3199890e-04,6.00000e-02,-5.40000e+00,
2.3299889e-04,4.80000e-02,-3.40000e+00,
2.3399889e-04,4.80000e-02,-3.00000e+00,
2.3499888e-04,4.40000e-02,-1.40000e+00,
2.3599887e-04,4.40000e-02,-1.40000e+00,
2.3699887e-04,3.20000e-02,-1.99997e-01,
2.3799886e-04,3.60000e-02,-1.99997e-01,
2.3899885e-04,2.80000e-02,1.00000e+00,
2.3999884e-04,2.80000e-02,1.00000e+00,
2.4099884e-04,2.00000e-02,1.80000e+00,
2.4199883e-04,2.00000e-02,1.80000e+00,
2.4299882e-04,1.60000e-02,2.60000e+00,
2.4399882e-04,1.60000e-02,2.60000e+00,
2.4499881e-04,7.99999e-03,3.00000e+00,
2.4599882e-04,1.20000e-02,3.00000e+00,
2.4699882e-04,-2.98023e-08,2.60000e+00,
2.4799883e-04,3.99998e-03,3.00000e+00,
2.4899884e-04,-8.00002e-03,3.80000e+00,
2.4999885e-04,-4.00001e-03,3.80000e+00,
2.5099886e-04,-1.20000e-02,3.80000e+00,
2.5199886e-04,-1.20000e-02,3.80000e+00,
2.5299887e-04,-2.00000e-02,4.20000e+00,
2.5399888e-04,-2.00000e-02,3.80000e+00,
2.5499889e-04,-2.40000e-02,4.20000e+00,
2.5599889e-04,-2.40000e-02,4.20000e+00,
2.5699890e-04,-3.60000e-02,4.60000e+00,
2.5799891e-04,-3.20000e-02,4.60000e+00,
2.5899892e-04,-3.60000e-02,4.20000e+00,
2.5999892e-04,-3.60000e-02,4.20000e+00,
2.6099893e-04,-5.20000e-02,4.60000e+00,
2.6199894e-04,-4.80000e-02,4.20000e+00,
2.6299895e-04,-5.60000e-02,4.60000e+00,
2.6399895e-04,-5.60000e-02,4.60000e+00,
2.6499896e-04,-6.40000e-02,4.60000e+00,
2.6599897e-04,-6.40000e-02,4.60000e+00,
2.6699898e-04,-7.20000e-02,4.60000e+00,
2.6799898e-04,-7.20000e-02,4.60000e+00,
2.6899899e-04,-8.00000e-02,4.60000e+00,
2.6999900e-04,-7.60000e-02,4.60000e+00,
2.7099901e-04,-8.80000e-02,4.60000e+00,
2.7199902e-04,-8.80000e-02,4.60000e+00,
2.7299902e-04,-8.40000e-02,4.60000e+00,
2.7399903e-04,-8.80000e-02,4.60000e+00,
2.7499904e-04,-7.60000e-02,4.60000e+00,
2.7599905e-04,-8.00000e-02,4.60000e+00,
2.7699905e-04,-7.20000e-02,4.60000e+00,
2.7799906e-04,-7.20000e-02,4.60000e+00,
2.7899907e-04,-6.40000e-02,4.60000e+00,
2.7999908e-04,-6.40000e-02,4.60000e+00,
2.8099908e-04,-5.60000e-02,4.60000e+00,
2.8199909e-04,-5.60000e-02,4.20000e+00,
2.8299910e-04,-4.80000e-02,4.60000e+00,
2.8399911e-04,-5.20000e-02,4.60000e+00,
2.8499911e-04,-4.40000e-02,4.20000e+00,
2.8599912e-04,-4.40000e-02,4.20000e+00,
2.8699913e-04,-2.80000e-02,4.20000e+00,
2.8799914e-04,-3.60000e-02,4.20000e+00,
2.8899914e-04,-2.80000e-02,3.80000e+00,
2.8999915e-04,-2.80000e-02,3.80000e+00,
2.9099916e-04,-2.00000e-02,3.80000e+00,
2.9199917e-04,-2.00000e-02,3.80000e+00,
2.9299918e-04,-1.20000e-02,3.00000e+00,
2.9399918e-04,-1.20000e-02,3.00000e+00,
2.9499919e-04,-4.00001e-03,2.60000e+00,
2.9599920e-04,-4.00001e-03,2.60000e+00,
2.9699921e-04,3.99998e-03,2.20000e+00,
2.9799921e-04,-2.98023e-08,1.80000e+00,
2.9899922e-04,1.20000e-02,1.40000e+00,
