t,ch1,ch2,
1.9299934e-02,-2.48000e+00,4.00002e-01,
1.9399934e-02,-2.48000e+00,-0.00000e+00,
1.9499933e-02,-2.56000e+00,4.00002e-01,
1.9599933e-02,-2.56000e+00,4.00002e-01,
1.9699933e-02,-2.48000e+00,-0.00000e+00,
1.9799933e-02,-2.48000e+00,4.00002e-01,
1.9899933e-02,-2.56000e+00,-0.00000e+00,
1.9999932e-02,-2.48000e+00,4.00002e-01,
2.0099932e-02,2.32000e+00,-1.36000e+01,
2.0199932e-02,2.32000e+00,-1.36000e+01,
2.0299932e-02,2.32000e+00,-1.36000e+01,
2.0399932e-02,2.32000e+00,-1.36000e+01,
2.0499932e-02,2.40000e+00,-4.00002e-01,
