t,ch1,ch2,
5.0759607e-04,-2.60000e+00,-2.80000e+00,
5.0759804e-04,-2.60000e+00,-2.80000e+00,
5.0760002e-04,-2.68000e+00,-2.80000e+00,
5.0760200e-04,-2.68000e+00,-2.88000e+00,
5.0760398e-04,-2.68000e+00,-2.80000e+00,
5.0760596e-04,-2.60000e+00,-2.88000e+00,
5.0760794e-04,-2.68000e+00,-2.88000e+00,
5.0760992e-04,-2.68000e+00,-2.80000e+00,
5.0761190e-04,-2.68000e+00,-2.96000e+00,
5.0761388e-04,-2.68000e+00,-2.96000e+00,
5.0761586e-04,-2.60000e+00,-2.88000e+00,
5.0761783e-04,-2.68000e+00,-2.88000e+00,
5.0761981e-04,-2.68000e+00,-2.88000e+00,
5.0762179e-04,-2.68000e+00,-2.96000e+00,
5.0762377e-04,-2.68000e+00,-2.88000e+00,
5.0762575e-04,-2.60000e+00,-2.88000e+00,
5.0762773e-04,-2.60000e+00,-2.80000e+00,
5.0762971e-04,-2.68000e+00,-2.80000e+00,
5.0763169e-04,-2.68000e+00,-2.88000e+00,
5.0763367e-04,-2.68000e+00,-2.80000e+00,
5.0763565e-04,-2.60000e+00,-2.80000e+00,
5.0763763e-04,-2.68000e+00,-2.80000e+00,
5.0763960e-04,-2.60000e+00,-2.80000e+00,
5.0764158e-04,-2.60000e+00,-2.80000e+00,
5.0764356e-04,-2.68000e+00,-2.72000e+00,
5.0764554e-04,-2.60000e+00,-2.80000e+00,
5.0764752e-04,-2.60000e+00,-2.72000e+00,
5.0764950e-04,-2.68000e+00,-2.72000e+00,
5.0765148e-04,-2.68000e+00,-2.80000e+00,
5.0765346e-04,-2.68000e+00,-2.64000e+00,
5.0765544e-04,-2.68000e+00,-2.72000e+00,
5.0765742e-04,-2.68000e+00,-2.64000e+00,
5.0765940e-04,-2.60000e+00,-2.64000e+00,
5.0766137e-04,-2.68000e+00,-2.64000e+00,
5.0766335e-04,-2.68000e+00,-2.64000e+00,
5.0766533e-04,-2.60000e+00,-2.64000e+00,
5.0766731e-04,-2.68000e+00,-2.56000e+00,
5.0766929e-04,-2.68000e+00,-2.56000e+00,
5.0767127e-04,-2.60000e+00,-2.72000e+00,
5.0767325e-04,-2.68000e+00,-2.64000e+00,
5.0767523e-04,-2.60000e+00,-2.64000e+00,
5.0767721e-04,-2.68000e+00,-2.56000e+00,
5.0767919e-04,-2.68000e+00,-2.56000e+00,
5.0768116e-04,-2.60000e+00,-2.64000e+00,
5.0768314e-04,-2.68000e+00,-2.56000e+00,
5.0768512e-04,-2.68000e+00,-2.64000e+00,
5.0768710e-04,-2.60000e+00,-2.56000e+00,
5.0768908e-04,-2.68000e+00,-2.56000e+00,
5.0769106e-04,-2.68000e+00,-2.64000e+00,
5.0769304e-04,-2.68000e+00,-2.64000e+00,
5.0769502e-04,-2.60000e+00,-2.64000e+00,
5.0769700e-04,-2.68000e+00,-2.56000e+00,
5.0769898e-04,-2.60000e+00,-2.56000e+00,
5.0770096e-04,-2.68000e+00,-2.64000e+00,
5.0770293e-04,-2.68000e+00,-2.56000e+00,
5.0770491e-04,-2.60000e+00,-2.56000e+00,
5.0770689e-04,-2.60000e+00,-2.56000e+00,
5.0770887e-04,-2.68000e+00,-2.56000e+00,
5.0771085e-04,-2.68000e+00,-2.64000e+00,
5.0771283e-04,-2.68000e+00,-2.56000e+00,
5.0771481e-04,-2.60000e+00,-2.64000e+00,
5.0771679e-04,-2.60000e+00,-2.56000e+00,
5.0771877e-04,-2.68000e+00,-2.56000e+00,
5.0772075e-04,-2.60000e+00,-2.64000e+00,
5.0772273e-04,-2.68000e+00,-2.56000e+00,
5.0772470e-04,-2.68000e+00,-2.56000e+00,
5.0772668e-04,-2.68000e+00,-2.56000e+00,
5.0772866e-04,-2.68000e+00,-2.48000e+00,
5.0773064e-04,-2.68000e+00,-2.64000e+00,
5.0773262e-04,-2.60000e+00,-2.56000e+00,
5.0773460e-04,-2.60000e+00,-2.56000e+00,
5.0773658e-04,-2.60000e+00,-2.48000e+00,
5.0773856e-04,-2.68000e+00,-2.48000e+00,
5.0774054e-04,-2.60000e+00,-2.64000e+00,
5.0774252e-04,-2.68000e+00,-2.56000e+00,
5.0774449e-04,-2.60000e+00,-2.56000e+00,
5.0774647e-04,-2.68000e+00,-2.56000e+00,
5.0774845e-04,-2.60000e+00,-2.48000e+00,
5.0775043e-04,-2.60000e+00,-2.56000e+00,
5.0775241e-04,-2.68000e+00,-2.48000e+00,
5.0775439e-04,-2.68000e+00,-2.56000e+00,
5.0775637e-04,-2.60000e+00,-2.56000e+00,
5.0775835e-04,-2.60000e+00,-2.48000e+00,
5.0776033e-04,-2.60000e+00,-2.56000e+00,
5.0776231e-04,-2.68000e+00,-2.48000e+00,
5.0776429e-04,-2.60000e+00,-2.56000e+00,
5.0776626e-04,-2.60000e+00,-2.48000e+00,
5.0776824e-04,-2.68000e+00,-2.48000e+00,
5.0777022e-04,-2.68000e+00,-2.64000e+00,
5.0777220e-04,-2.68000e+00,-2.56000e+00,
5.0777418e-04,-2.60000e+00,-2.56000e+00,
5.0777616e-04,-2.60000e+00,-2.48000e+00,
5.0777814e-04,-2.60000e+00,-2.48000e+00,
5.0778012e-04,-2.60000e+00,-2.64000e+00,
5.0778210e-04,-2.68000e+00,-2.56000e+00,
5.0778408e-04,-2.60000e+00,-2.56000e+00,
5.0778606e-04,-2.68000e+00,-2.48000e+00,
5.0778803e-04,-2.68000e+00,-2.48000e+00,
5.0779001e-04,-2.68000e+00,-2.56000e+00,
5.0779199e-04,-2.60000e+00,-2.48000e+00,
5.0779397e-04,-2.60000e+00,-2.56000e+00,
5.0779595e-04,-2.60000e+00,-2.48000e+00,
5.0779793e-04,-2.60000e+00,-2.48000e+00,
5.0779991e-04,-2.60000e+00,-2.56000e+00,
5.0780189e-04,-2.68000e+00,-2.48000e+00,
5.0780387e-04,-2.60000e+00,-2.56000e+00,
5.0780585e-04,-2.68000e+00,-2.48000e+00,
5.0780782e-04,-2.68000e+00,-2.48000e+00,
5.0780980e-04,-2.60000e+00,-2.56000e+00,
5.0781178e-04,-2.68000e+00,-2.48000e+00,
5.0781376e-04,-2.60000e+00,-2.56000e+00,
5.0781574e-04,-2.60000e+00,-2.48000e+00,
5.0781772e-04,-2.60000e+00,-2.48000e+00,
5.0781970e-04,-2.68000e+00,-2.56000e+00,
5.0782168e-04,-2.60000e+00,-2.48000e+00,
5.0782366e-04,-2.60000e+00,-2.56000e+00,
5.0782564e-04,-2.60000e+00,-2.48000e+00,
5.0782762e-04,-2.68000e+00,-2.48000e+00,
5.0782959e-04,-2.68000e+00,-2.56000e+00,
5.0783157e-04,-2.68000e+00,-2.48000e+00,
5.0783355e-04,-2.68000e+00,-2.56000e+00,
5.0783553e-04,-2.60000e+00,-2.48000e+00,
5.0783751e-04,-2.68000e+00,-2.48000e+00,
5.0783949e-04,-2.68000e+00,-2.48000e+00,
5.0784147e-04,-2.60000e+00,-2.48000e+00,
5.0784345e-04,-2.60000e+00,-2.56000e+00,
5.0784543e-04,-2.68000e+00,-2.48000e+00,
5.0784741e-04,-2.68000e+00,-2.40000e+00,
5.0784939e-04,-2.68000e+00,-2.56000e+00,
5.0785136e-04,-2.68000e+00,-2.48000e+00,
5.0785334e-04,-2.68000e+00,-2.56000e+00,
5.0785532e-04,-2.68000e+00,-2.48000e+00,
